   5.0433769e+00   5.8900562e+00
   1.2234159e+01   3.5379495e+00
  -6.0989373e+00   2.1083011e+00
   4.0074131e+00   2.7058299e+00
   1.3913661e+01   3.4879802e+00
   9.1689012e+00   8.6271745e+00
   1.4866018e+01   7.8911446e-01
   1.1280170e+01   5.6075866e+00
   1.2055817e+01   1.0574867e+00
   6.2263250e+00   6.6044866e+00
   1.2334198e+01   3.2614752e+00
   1.3607432e+01   2.4379744e+00
   7.3534187e+00   6.7180466e+00
   1.1864261e+01   2.6971638e+00
  -3.7435839e+00   4.3580968e+00
   1.2031399e+01   4.1300787e+00
   1.1790587e+01   2.4065585e+00
   7.3806710e+00   7.3032445e+00
   7.5576730e+00   6.1425456e+00
   2.0595733e+00   2.2456374e+00
   1.1664855e+01   3.1665045e+00
   6.2681064e+00   6.3434553e+00
   1.1944935e+01   4.2158897e+00
   1.2718862e+01   2.7188293e+00
   1.1830474e+01   5.7140445e+00
   2.0706780e+00  -6.6819512e-02
   5.7794424e+00   6.7908771e+00
   1.8983350e+00   1.1781026e+00
   1.0156634e+01   5.1133842e+00
   3.9381963e+00   4.4806692e+00
   5.9615025e+00   6.5478451e+00
   6.9767524e+00   8.3405954e+00
   1.2829069e+01   2.2186253e+00
   1.2460124e+01   4.5547018e+00
   1.3955973e+01   2.9995364e+00
   7.0880176e+00   6.7084912e+00
   5.9541539e+00   5.5422025e+00
   6.7651246e-01   3.9754178e+00
   1.2943463e+01   3.8037055e+00
   1.0660533e+01   4.4002111e+00
  -3.0331184e+00   9.7631443e-02
   1.3129003e+01   1.6196529e+00
   1.3695362e+01   2.2733019e+00
   1.2597885e+01   1.6400201e+00
   1.5680329e+00  -4.1671638e-01
   6.0749856e+00   6.1916895e+00
   2.9904275e+00   1.3138135e+00
   1.4209628e+01   7.8247068e-01
   1.3222869e+01   4.4820560e+00
   1.1955225e+01   1.0161311e+00
  -1.8198228e+00   1.8093712e+00
  -2.4238099e+00   1.7837562e+00
   1.1772944e+01   1.6584148e+00
  -8.0074700e-01   2.5823049e+00
   6.0307268e+00   6.6573373e+00
   1.0273902e+01   3.8353160e+00
  -1.4989153e-01  -3.6474392e+00
   5.7983894e+00   2.8740469e+00
   7.0089226e+00   5.4728053e+00
   5.4730723e+00   6.3057657e+00
   1.1764054e+01   4.9473463e+00
   7.8089981e+00   8.2784829e+00
   8.0559530e+00  -1.3783260e+00
   8.2371293e+00   6.2700874e+00
   5.4524686e+00   5.7389519e+00
   1.2597464e+01   3.7383868e+00
   1.5198365e+01   4.0203270e+00
   1.2024289e+01   3.9423180e+00
   1.4462083e+01   3.1971666e+00
   4.1736317e+00   3.3571529e+00
   6.7166044e+00   7.9851246e+00
   7.3058721e+00   5.8334322e+00
   1.3108842e+01   4.4679021e+00
   1.2086555e+01   2.2642376e+00
   1.6369516e+00   1.2016135e+00
   7.2934562e+00   6.9587032e+00
   1.4076125e+01   2.7938332e+00
   6.8117517e+00   6.2104706e+00
   5.0799961e+00   6.3922302e+00
   2.0510223e+00   3.9646985e+00
  -4.0842052e+00   1.0067803e+00
   7.5537948e+00   3.5953505e+00
   1.7543008e+01   1.9735368e+00
   1.2190702e+01   1.2216483e+00
   6.2521135e+00   6.2806102e+00
   1.3157513e+01   4.8830101e+00
   1.4142179e+01   7.0798525e-01
   1.3929084e+01   1.6794065e+00
   1.3641911e+01   3.3544188e+00
   1.4654400e+01   2.2715656e+00
   1.3015163e+01   4.1999888e+00
   5.3299926e+00  -9.3075272e-01
   1.2804152e+01   3.4758271e+00
   5.8206446e+00   6.1615196e+00
   1.4252344e+01   2.8049044e+00
   1.3529039e+01   4.2297917e+00
   1.1332714e+01   2.4521484e+00
   1.2785673e+01   3.6915780e+00
   1.2096827e+01   2.2603460e+00
   6.2664587e+00   6.6889313e+00
   3.9841507e+00   4.2978440e+00
   2.6866437e+00   2.2848414e+00
   1.4377792e+01   3.2565615e+00
   2.7676031e+00  -2.0180537e+00
   1.4246676e+01   3.7751062e+00
  -1.0996495e+00   3.0685076e+00
   6.0813118e+00   7.2105304e+00
   1.1762378e+01   3.0195044e+00
   6.9492372e+00   7.9674374e+00
   1.2393940e+01   4.5306808e+00
   1.2770858e+01   3.8417509e+00
   8.5788399e+00   7.6995043e+00
   1.4677736e+01   1.5082649e+00
   1.4270596e+01   4.3699668e+00
  -5.4941233e-01   1.8217696e+00
  -2.8272287e+00  -2.1166444e+00
   1.2108685e+01   7.1224025e+00
   1.4152206e+01   2.2280644e+00
   7.1522759e+00   7.9679658e+00
   1.4944911e+01   3.3656912e+00
   5.9630446e+00   5.1499149e+00
   6.5551662e+00   5.1149809e+00
   5.4235680e+00   5.6553707e+00
   5.5430673e+00   4.4330195e+00
   4.1693039e+00   4.9154298e+00
   1.0351143e+01   2.9484259e+00
   3.7177736e+00   1.9182091e+00
   1.1087000e+01   3.1529642e+00
   2.2833511e+00  -1.2942233e-01
   1.0610825e+01   4.2934035e+00
  -8.7499889e-01   1.3426428e+00
   1.3469708e+01   6.1220310e-01
   1.4130642e+01   1.4568534e+00
   1.2204721e+01   2.3593057e+00
   6.9288849e+00   7.1291557e+00
   6.8365913e+00   6.3370002e+00
   1.3880005e+01   6.4921117e-01
   4.9854222e+00   7.7685422e-01
   5.6366696e+00   6.5958459e+00
   4.4692691e+00   3.0999415e+00
   1.2079186e+01   2.0776151e+00
   1.3580099e+01   2.8595690e+00
   1.3576810e+01   3.1596212e+00
   1.3937179e+01   2.6385425e+00
   1.5682282e+01   1.9677160e+00
   1.1456960e+01   5.1789266e+00
   9.3448050e-01   2.8682550e+00
   2.9175762e+00   1.8311926e+00
   3.7272791e+00   5.0380072e-01
   4.4790666e+00   6.6162327e+00
   4.8593312e+00   5.3862791e+00
   3.4865437e-01   1.6979648e+00
   1.3422465e+01   3.1726397e+00
   1.4470257e+01   1.6091013e+00
   1.0603209e+01   4.7796546e+00
   1.4876117e+00   1.9122280e+00
   6.0370820e+00   4.6897350e-01
   4.1445903e+00   4.1372239e+00
   1.1511359e+01   5.0203169e+00
   3.1357110e+00   2.9221561e+00
   1.5912761e+01   1.8076675e+00
   3.4824886e+00   2.4313410e+00
   1.2646861e+01   2.2206725e+00
   5.3313960e+00   5.3824817e+00
   2.6610355e+00   2.0566371e+00
   1.2289637e+01   5.3011277e+00
   3.6975747e+00   5.8520027e-01
   1.2325793e+01   4.4738244e+00
   7.3362924e+00   8.0229061e+00
   5.5276601e+00   5.1199850e+00
   5.3882636e+00   3.7823614e+00
   6.4120769e+00   5.6049179e+00
   5.1417989e+00   5.3189872e+00
   4.2394541e+00   6.1231499e+00
   3.7127985e+00  -8.4383048e-01
   1.3013096e+01   4.4201783e+00
   1.2988236e+01   3.3914027e+00
   6.1598452e+00   6.9204381e+00
   5.1941133e+00   5.2039718e+00
   1.1606850e+01   2.4093110e+00
   5.6254583e+00   6.3646513e+00
   1.1491701e+01   1.4214921e+00
  -1.7893117e+00  -1.0787852e+00
   5.4164893e+00   7.0637636e+00
   1.2963152e+01   1.5012642e+00
   6.4897837e+00   6.7832114e+00
   4.5834528e+00   6.4042909e+00
   2.1373583e+00   2.8870455e+00
   4.9145303e+00   6.7159041e+00
   3.4875528e+00   4.5116976e+00
   5.8400358e+00   5.3024129e+00
   1.5294241e+01   1.8119929e+00
   4.8422903e+00   6.5698849e+00
  -7.3921960e-01   6.2326973e-01
  -1.8604290e+00   2.9148682e+00
   5.3122507e+00   5.2441396e+00
   4.6580958e+00   4.7959352e+00
   7.1437195e+00   7.3154371e+00
   6.4683344e+00   5.5545400e+00
   5.1215230e+00   5.5348178e+00
   3.1320051e+00   2.9320297e+00
   5.6955806e+00   5.2914007e+00
   1.4832635e+01   3.3171740e+00
   1.4530933e+01   3.6829395e+00
   8.8221752e+00   7.8800979e+00
   1.2356372e+01   2.5432344e+00
  -4.0804925e-01  -1.0670937e+00
   4.9998232e+00   6.7063320e+00
   1.0264540e+01   5.7990785e+00
  -2.9898425e+00   2.5623433e+00
   1.3412506e+01   3.2884527e+00
   5.7885866e+00   5.7494785e+00
   7.0368884e+00   6.0546080e+00
   5.3671126e+00   5.9135372e+00
   1.5512221e+01   4.3055755e+00
  -3.1202332e-01   5.3842017e+00
   3.0818839e+00   2.2507200e+00
   6.4309059e+00  -1.6074415e+00
   4.6738593e+00   6.0520644e+00
   1.4049183e+01   4.3089718e+00
   1.3985148e+01   1.8846378e+00
   1.3466775e+01   1.3949280e+00
   8.1154494e+00   6.5084988e+00
   1.1923287e+01   4.2242105e+00
  -1.9738284e+00   1.9434672e+00
   6.1401627e+00   2.5422798e+00
   5.5098890e+00   3.7632368e+00
   9.0883904e+00   8.6041670e+00
   6.4733720e+00   7.0367165e+00
   3.6658413e+00   4.3563211e+00
   1.2574990e+01   1.9702369e+00
   4.5703557e+00   4.6171534e+00
   1.8504075e+00   2.4310220e+00
   6.0984724e+00   4.4707538e+00
   1.1597970e+01   3.3572093e+00
   1.4265577e+01   1.3861638e+00
   5.1687805e+00   4.3597513e+00
   5.7587953e+00   5.7810095e+00
   3.7309571e-01   2.1662914e+00
   1.2617553e+01   5.6286028e+00
  -2.2394882e+00   4.7695364e+00
   1.4020406e+00  -4.8294490e-01
  -4.4593121e-01   1.1742348e+00
   7.2264173e+00   6.5283381e+00
   1.1836973e+01   1.6714849e+00
   7.8671774e+00   7.1826514e+00
   1.2655708e+01   2.3972569e+00
   5.3859226e+00  -1.0916131e+00
   4.8979052e+00   4.4501533e+00
   6.2026961e+00   6.3728128e+00
   3.0776781e+00   2.5299853e+00
   5.6786257e+00   4.6278513e+00
   1.5328016e+01   2.7535012e+00
   6.8152737e+00   6.7845963e+00
   1.3174325e+01   2.9245468e+00
   1.3174190e+01   3.6948023e+00
   1.4876601e+01   1.8710756e+00
   1.3092764e+01   2.3621201e+00
   6.8546536e+00   5.9421016e+00
   1.5664107e+01   7.7506250e-01
   6.6528294e+00   6.8664805e+00
   1.2899026e+01   5.0030130e+00
   2.2540809e+00   2.1469790e+00
   2.1871706e+00   9.6965126e-01
   1.3771717e+01   4.8845146e+00
   1.3145510e+01   5.7771644e-01
   4.9129907e+00   7.4203382e+00
   6.5311892e+00   6.7684083e+00
   3.4133515e+00   6.0163880e+00
   1.1876627e+01   3.2832878e+00
   1.3219494e+01   3.1089871e+00
   3.8433358e+00   3.7189127e+00
   6.1010896e+00   6.2213869e+00
   7.0338125e+00   6.4502392e+00
   1.1772845e+01   2.4102182e+00
   7.1659761e+00   7.0560771e+00
   4.9957315e+00   4.6035384e+00
   1.3629633e+01   1.0612218e+00
   5.2127736e+00   1.4449684e+00
   6.5357538e+00   6.3015757e+00
   6.6619423e+00   4.9847576e+00
   5.9465931e+00   6.3376736e+00
   1.1241977e+01   4.0405055e+00
   8.7987869e-01   1.7111774e+00
   1.3657325e+01   2.9979848e+00
   2.3511940e+00   3.8457108e+00
   3.4614818e+00  -3.4198063e+00
   6.5631869e+00   4.8267729e+00
   1.3287421e+01   4.0304311e+00
   1.2369396e+01   3.7141685e+00
   3.3292922e+00   4.3134773e+00
   1.2840919e+01   3.5992378e+00
   5.8327404e+00   3.3617647e+00
   1.1692731e+01   2.7713222e+00
   1.2198860e+01   2.1768652e+00
   1.2640860e+01   1.8057735e+00
   1.2566292e+01   2.2688505e+00
   9.6932900e-01   4.6064326e+00
   4.5468303e+00   4.7212230e+00
   1.5203567e+01   1.7393901e+00
   6.4080097e+00   5.2476991e+00
   1.1664680e+01   2.9063684e+00
  -1.0103406e+00   2.0158980e+00
   1.4568316e+01   2.4073678e-01
   5.9878145e+00   5.9771908e+00
   1.3254828e+01   2.2350861e+00
   5.0199285e+00   4.6242710e+00
   1.1290851e+01   3.4127044e+00
   1.2825669e+01   1.6390646e+00
   1.1460158e+01   1.6897231e+00
   6.7716327e+00   8.5761611e+00
   4.6094769e+00   4.7262083e+00
   1.5282415e+01   1.1240204e+00
   1.2654357e+01   1.3539938e+00
   6.5013720e+00   8.0924328e+00
   1.3356809e+01   4.0267784e+00
   4.1464559e+00   3.9669170e+00
   5.1065856e+00   1.2293069e+00
   1.3444294e+00  -1.9123037e-01
   6.5039698e+00   4.4829537e+00
   5.4705510e+00   5.9996289e+00
   5.2771983e+00   6.4142077e+00
   9.6015485e+00   8.3663246e+00
   1.2001290e+01   2.2493029e+00
   1.3054511e+01   3.2555535e+00
   1.3984697e+01   4.6380632e+00
   1.3972317e+01   4.0312622e+00
   1.1373516e+01   3.4896885e+00
   3.8393154e+00   5.3049855e+00
   1.4302532e+01   1.2000429e+00
   6.2542484e+00   6.0673702e+00
   1.4858831e+01   1.7630272e+00
   7.5488590e+00   7.6193241e+00
  -5.6626883e-01  -4.4497816e-03
   1.4261071e+00   1.7628310e+00
   1.3998737e+01   3.9248224e+00
   3.0180153e+00   4.7714084e+00
   6.9521381e+00   7.9054057e+00
   3.5430335e+00  -3.1350721e-01
  -1.0635118e-01   4.9596077e-01
   4.8164428e+00   4.5245889e+00
   1.5362095e+01  -6.9273691e-02
   6.4831614e+00   6.8154549e+00
   1.3185757e+01   7.7372208e-01
   1.4270184e+01   1.6921365e+00
   5.1759472e+00   5.2283552e+00
   7.6802376e+00   6.1257186e+00
   6.1825973e+00   2.2706926e+00
   5.3970123e+00   5.9098936e+00
   1.4015088e+01   4.6187122e+00
   1.4306654e+00  -2.5530954e+00
   1.4038493e+01   2.5811429e+00
  -4.5197037e+00   5.1418743e+00
   4.9608916e+00   1.1568826e+00
   5.1368076e+00   5.8847400e+00
   4.4889047e+00   4.5743408e+00
   5.8128539e+00   6.2756055e+00
   9.4443981e+00   3.8120985e+00
   6.6705309e+00   7.1435786e+00
   1.2461964e+01   5.0363943e+00
   3.9193651e+00   4.8374697e+00
   1.4372376e+01   2.9535128e+00
   1.3223540e+01   4.8057993e+00
   1.3130855e+01   3.8929641e+00
   1.5121245e+01   1.7772449e+00
   1.4546149e+01   3.4213225e+00
   1.2848278e+01   3.8345893e+00
   1.2374868e+01   1.7439210e+00
   1.3284299e+01   3.4090099e+00
   4.8028935e+00   5.5537119e+00
   1.3412527e+01   2.5323837e+00
   5.6775193e+00   4.4662343e+00
   7.5019983e+00   7.1812656e+00
   6.9371298e+00   7.8338324e+00
   1.3698015e+01   2.9224211e+00
   6.1870583e+00   7.1960396e+00
   6.9988108e+00   6.6924679e+00
   1.2123743e+01   1.9803391e+00
   4.3148049e+00   2.1936248e+00
   1.3807742e+01   4.1905415e-01
   8.7362879e+00   8.9227808e+00
   5.3378665e+00   5.1617055e+00
   1.3262138e+01   1.7733168e+00
   5.5997548e+00   6.7254995e+00
   1.3427877e+01   1.2417467e+00
   7.1079485e+00   6.6504076e+00
  -4.2103875e-01   3.0651069e+00
   6.5419499e+00   6.6977775e+00
   1.4353674e+01   2.8638928e+00
   1.3519282e+01   1.3383971e+00
   1.4481721e+01   2.6621978e+00
   5.1969578e+00   3.9341598e+00
   6.8586791e+00   7.5422785e+00
  -3.1362571e+00   1.2489268e+00
   8.4330272e+00   9.4258471e+00
   1.1674539e+01   2.0903520e+00
   6.5501719e+00   7.0533814e+00
   5.7188523e+00   5.5007464e+00
  -5.9979180e-01   1.6346467e+00
   7.1904840e+00   7.4480379e+00
   6.8772737e+00   8.5799976e+00
   9.7668820e+00   1.0562997e+01
   1.0215636e+01   3.7003043e+00
   6.2858285e+00   5.2243279e+00
   8.0900475e+00   6.4186049e+00
  -3.6413196e-01   9.8738411e-01
   1.3167178e+01   2.4848772e+00
   1.1390317e+01   4.1735287e+00
   1.2971357e+01   4.4664174e+00
   7.4423466e+00   5.8227041e+00
   6.8057987e+00   5.6239961e+00
   1.3053644e-01   9.8198266e-01
   1.1577796e+01   4.9900081e+00
   4.1910823e-02   7.9797180e-01
   1.2128849e+01   5.2897613e+00
   5.2892168e+00   6.1271517e+00
   5.8788093e+00   6.3600250e+00
   8.9939476e+00   8.3380918e+00
   1.4438141e+01   1.1377549e+00
   1.4392944e+01   1.3890291e+00
   1.1706941e+01   5.1534168e+00
   7.2865341e+00   7.0203301e+00
   5.3010743e+00   5.0463222e+00
   9.4303860e+00   9.3871098e+00
   1.3777408e+01   5.5486529e+00
   1.3926414e+01   1.7854376e+00
   4.5319818e+00   5.4095937e+00
   7.9301129e+00   8.3632157e+00
   5.4938835e+00   4.3347476e+00
   1.4213614e+01   2.2712662e+00
   1.3840305e+01   3.3171265e+00
   7.0870236e+00   6.1204257e+00
   4.5925312e+00   3.7926579e+00
   7.0272384e+00  -2.5636970e+00
   1.4080522e+01  -1.3017091e-01
   6.5055417e+00   1.3192931e+00
   1.2026490e+01   4.4613082e+00
   2.3105333e+00   4.5474533e+00
   1.4752221e+01   2.2041474e+00
   3.6240085e+00   1.6073807e+00
   1.2663287e+01   2.1645546e+00
   1.1543095e+01   1.9382042e+00
   1.3934000e+01   4.2685916e+00
   6.6369947e+00   7.6950621e+00
   6.8049932e+00   5.2888456e+00
   1.6219624e+00   9.9949600e-02
   3.6134596e+00   2.0751675e+00
   1.3880270e+01   3.7460537e+00
   2.8294191e+00   1.7900328e+00
   1.4307779e+01   1.3860984e+00
  -5.6728946e-01   3.4778602e+00
   5.7118980e+00   5.1321801e+00
   6.6550693e+00   7.2004675e+00
   1.3254583e+01   4.3044598e+00
   5.9769690e+00   5.0664688e+00
   1.2791437e+01   1.8551927e+00
   1.3381832e+01   5.3338717e+00
   1.3732309e+01   2.4177944e+00
  -1.7514643e+00   2.1767350e+00
   1.3534287e+01   3.9003201e+00
   2.9915704e+00   9.7239016e-01
   4.3530361e+00   9.3888793e-01
   8.1182774e+00   9.0248427e-01
   5.3573991e+00   5.6644035e+00
   5.9130995e+00   5.5280174e+00
   5.3511840e+00   5.7885615e+00
   7.0522840e+00   7.6908842e+00
   4.7663012e+00   4.0897434e+00
   1.6454829e+00   2.1908452e+00
   1.1151846e+01   5.7926846e+00
   1.1605342e+01   3.4068327e+00
   5.9135012e+00   5.3365380e+00
   2.5736813e+00   8.9481123e-01
   5.5028750e+00   5.4916430e+00
   5.0749033e+00   6.6022702e+00
   9.1032838e+00   4.1367156e+00
   3.1971246e+00   2.7878506e+00
   1.0982663e+01   6.1720117e+00
   3.8749668e+00   4.0087088e+00
   8.2209568e+00   5.6161796e+00
   6.5470862e+00   7.1052574e+00
   6.3260740e+00  -1.3176789e+00
   5.5098911e+00   6.4208224e+00
   1.3007196e+01   4.0708958e+00
   6.9717836e+00   1.6838919e+00
  -8.5891129e-01  -4.7129650e-01
   4.0895886e+00  -9.1563111e-01
   5.8281158e+00   5.1474315e+00
   5.0062826e+00   6.9833296e+00
   2.8383347e+00   5.0057406e-01
   3.5528740e+00   4.9519421e+00
   7.5494061e+00   7.7430449e+00
  -1.8637896e+00   4.7832759e-01
   1.1437384e+01   3.4813851e+00
  -1.1129874e+00   2.4468994e+00
   1.4967059e+01   2.5307297e+00
   1.1616493e+01   1.2681974e+00
   1.3760884e+01   3.1652071e+00
   1.2380593e+01   4.6846648e+00
   1.2591865e+01   2.4496945e+00
   6.9463698e+00   7.7853870e+00
   1.0323053e+01   4.6992796e+00
  -3.0557841e+00  -1.9263501e-01
   5.9184214e+00   5.8241171e+00
   1.3165804e+01   3.9969209e+00
   4.7068042e+00   3.9204080e+00
   1.2411741e+01   3.8868365e+00
   5.2592842e+00   5.8752372e+00
   4.9102227e+00   4.0568307e+00
   1.3955874e+01   3.6677929e+00
   1.1574198e+01   3.5716510e+00
   1.1383593e+01   3.5345008e+00
   1.1705366e+00   1.9560574e+00
   1.3966546e+01   3.7178649e+00
   7.3593721e+00   7.9876451e+00
   6.1566596e+00   6.9681817e+00
   4.9722098e+00   4.7536102e+00
   4.4668570e+00   6.0034165e+00
   1.7085716e+00   1.7592511e+00
   1.2698093e+01   1.2807881e+00
   4.5464540e+00   5.5529905e+00
   6.6726825e+00   6.4451568e+00
   4.9599915e+00   3.9229295e+00
   5.1356052e+00   5.2485993e+00
   1.3325404e+01   3.8869424e+00
   7.4472333e+00   6.9151862e+00
   7.1528724e+00   7.1661686e+00
   5.3621720e+00   5.3784726e+00
   1.3906071e+00   1.8897711e+00
   1.2374998e+01   2.7956945e+00
   6.2070486e+00   6.1643508e+00
   3.1015248e+00   5.0553060e+00
   1.2407070e+01   2.4947239e+00
   3.6251555e+00   3.9867258e+00
   1.0788774e+01   1.9682015e+00
   4.0933722e+00   4.3013729e+00
   3.3652348e+00   6.3752201e-01
   6.5947716e+00   6.8247816e+00
   1.2585174e+01   1.8293263e-01
   1.1685951e+01   4.3083993e+00
   7.4481898e+00   6.2430865e+00
   6.5630994e+00   8.6161626e+00
   8.5307390e+00   8.3568153e+00
   2.7014466e+00   5.6012336e-01
   3.0988865e+00   3.6737571e+00
   1.3374093e+01   2.4064161e+00
   1.2439403e+01   4.0345536e+00
   1.3895579e+00   2.0725929e+00
   1.3054717e+01   3.3929065e+00
   1.4759545e+01   1.4305456e+00
   8.1882708e+00   7.7973999e+00
   8.0065431e+00   8.3393308e+00
   2.0120103e+00  -7.4814564e-01
   7.2709115e+00   5.7482816e+00
   1.2456589e+01   2.4175363e+00
  -4.7348264e+00   1.3114966e+00
   3.6252967e+00   4.2143053e+00
   7.3740075e-01   1.7484185e+00
   5.5049038e+00   5.3618170e+00
   5.6374243e+00   4.8530123e+00
  -1.5584756e+00   2.5557254e+00
   7.2725993e+00   8.0582254e+00
   4.5056370e+00   3.1387606e+00
   6.9776431e+00   8.1346745e+00
   5.3426864e+00   5.7130805e+00
   6.1281216e+00   6.0204644e+00
   9.3612301e-01   2.4250836e+00
   1.3778217e+01   4.9899807e+00
   2.5853006e+00   1.1662584e+00
   4.4778743e+00   4.7616745e+00
   5.4721277e+00   5.2633693e+00
   2.0279585e+00   4.0917738e+00
   5.9924545e+00   4.4537682e+00
   6.1141999e+00   5.4804331e+00
   1.2594589e+01   2.8702296e+00
   4.7742587e+00  -3.4456367e-01
   6.1681866e+00   6.7981782e+00
   1.1083375e+01   5.5388722e+00
   1.1657127e+01   2.4593199e+00
   5.2422140e+00   6.3348043e+00
   1.3298818e+01   4.1076215e+00
   1.3080951e+01   4.5842850e+00
   1.1205711e+01   4.9213869e+00
   1.2689209e+01   4.1852685e+00
   2.1063722e-01   2.6329319e+00
   6.1351787e+00   7.1745554e+00
   6.3418283e+00   6.9744716e+00
   2.3253686e+00   1.1607427e+00
   1.3370606e+01   2.8503700e+00
   7.3058479e+00   8.3758480e+00
   1.4195389e+01   2.4613811e+00
   2.5711492e+00  -1.6054145e+00
   1.4315953e+01   9.7336001e-02
   6.8137100e+00   6.4596921e+00
   3.7342381e+00   4.4180712e+00
   6.8981800e+00   5.2960536e+00
   1.1498662e+01   3.8248165e+00
   1.4880209e+01   2.5353526e+00
   1.1370045e+01   4.8242495e+00
   1.1544544e+01   3.8979800e+00
   1.4360173e+01   3.8445801e+00
   1.1362583e+01   1.4930313e+00
   4.5634815e+00   3.5713718e+00
   6.6109694e+00   8.5657095e+00
   6.1279681e+00   8.5356629e+00
   2.8003856e+00   9.6680228e-01
   1.3157970e+01   4.4782007e+00
   1.4071856e+01   4.1588830e-01
  -2.1843717e+00  -1.5231291e+00
   1.4476264e+01   2.0940303e+00
   5.3026925e+00   5.1493179e+00
   1.1837301e+01   3.0310554e+00
   1.3088004e+01   4.2131212e+00
   8.1724667e+00   7.3600624e+00
  -1.7155357e+00   3.2115452e+00
   5.6122390e+00   5.3562519e+00
   4.9981740e+00   5.1371398e+00
   1.2467364e+01   4.2445048e+00
   4.7610258e+00   3.2919963e+00
   1.3525525e+01   5.0183207e-01
   6.8504939e+00   4.9454350e+00
   8.6443196e-01   3.8950938e+00
   7.9181112e+00   7.1221062e+00
   1.3225993e+01   3.7176951e+00
  -2.6786813e+00   2.4767022e+00
   3.4188045e+00   3.6402989e+00
   4.7911731e+00   3.9270842e+00
   6.4746557e+00   5.6053309e+00
   1.2310700e+01   9.1880057e-01
   7.1506303e+00   5.0880005e+00
   1.2588933e+01   2.1977134e+00
   1.2237036e+01   4.5446674e+00
   1.3618556e+01   2.6839736e+00
  -4.1532580e-01   1.5436271e+00
  -1.3328347e+00   1.7990088e+00
  -4.3884727e-01   2.1025204e+00
   6.1676865e+00   8.4090114e+00
   1.2038999e+01   3.5399355e+00
   1.5557920e+01   2.5595262e+00
   6.9695138e+00   7.2587620e+00
   1.2924087e+01   2.7711250e+00
   5.1531057e+00   5.9208197e+00
   7.8832489e+00   8.1099186e+00
   1.4883030e+01   3.1219419e+00
